_id,name,sentence,cmd
14-39,다니엘,뭐 어떤가요!! 이제 내일이면 여길 떠나니깐 된 겁니다!!,
14-40,소냐,그동안 상대한 독일군들이 죄다 당신 같았으면 정말 편했을 텐데.,"SetSprite(1, ""sonya_basic"");"
14-41,다니엘,… 그거 칭찬인가요?,
14-42,소냐,인간적이고 좋다는 의미야.,"SetSprite(1, ""sonya_smile_1"");"
14-43,다니엘,헤헤헤…,"SetSprite(0, ""daniel_smile"");"
14-44,이리나,저 일병은 다리보다 머리를 다친 거 아님까?,"SetSprite(0, ""irina_shock"");SetSprite(1, ""sonya_basic"");"
14-45,소냐,귀엽잖아. 놔둬.,"SetSprite(1, ""sonya_smile_1"");"
14-46,소냐,그럼 이제 식사하러 가볼까!!!,
14-47,레베카,네! 좋아요!!,"SetSprite(1, """");SetSprite(0, ""rebecca_smile_1"");Wait(1);StopBGM(""bgm04"",0.5);"
15-1,미하일,오래 기다리셨습니다!!,"MakeTitle("""");SetBackground(""ruin_night_dinner"");SetSprite(0, ""michael_basic"");PlayBGM(""bgm03"");"
15-2,미하일,"미하일 스페셜 오리 요리와,",
15-3,미하일,"소련군 전투 식량 모둠, 미군 랜드리스 스팸 구이입니다!!",
15-4,미하일,Bon appetit!!,
15-5,,"문짝을 뜯어서 급조한 식탁임에도, 먹음직스러운 음식들이 한 상 가득 풍성하게 차려져 있었다.",
15-6,미하일,아침에 먹은 오리보다 더 살집이 좋은 놈입니다.,
15-7,,"오늘의 메인 요리는, 미하일의 특제 소스를 반들반들하게 입혀 맛있게 구운 오리고기다.",
15-8,,"야생 오리 특유의 튼실한 다리 살과 가슴살은 두툼하게 부풀어서 먹음직스러웠고,",
15-9,,달콤한 럼향과 숯불의 풍미가 아침 식사보다 더 강렬하게 느껴진다.,
15-10,전차장,맛있어 보이는군!! 옆에 있는 건 스팸인가?,
15-11,미하일,오리 기름을 써서 바싹하게 구워봤습니다.,"SetSprite(0, ""michael_smile"");"
15-12,,과연. 평소 먹던 퍼석퍼석한 스팸이 아니다!,
15-13,,"기름을 듬뿍 입혀 촉촉하게 구워낸, 윤기가 잘잘 흐르는 스팸 구이다.",
15-14,미하일,전투 식량은 곁들여 먹을 수 있도록 준비해두었습니다. 마음에 드실 겁니다!,
15-15,,식탁 주변에 듬성듬성 켜놓은 촛불의 색이 음식과 어우러져 더욱 맛있어 보였다.,"PlaySFX(""gulp"");"
15-16,,"심지어 매일 먹었던 전투 식량조차도, 이 순간만큼은 모스크바의 고급 레스토랑 메뉴처럼 느껴졌다.",
15-17,레베카,완벽하군요!! 쉐프님!!,"SetSprite(0, ""rebecca_shock"");"
15-18,미하일,하하하하!! 감사합니다!!,"SetSprite(0, ""michael_smile"");"
15-19,미하일,"이제, 와인을 대령하겠습니다.","SetSprite(0, ""michael_basic"");"
15-20,,"미하일은 와인의 레이블을 과장된 몸짓으로 보여주더니, 코르크 마개를 돌렸다.",
15-21,,"<i><b> ""뻥"" </b></i>","PlaySFX(""uncork"");"
15-22,,경쾌한 소리와 함께 코르크가 열렸다.,
15-23,미하일,그럼 잔을 들어주십시오 여러분!,"SetSprite(0, ""michael_smile"");"
15-24,이리나,… 수통이지만.,"SetSprite(0, ""irina_smile"");"
15-25,레베카,그래도 분위기 있는걸요! 멋져요!,"SetSprite(0, ""rebecca_smile_1"");"
15-26,아델라이데,"훌륭한 만찬이로군. 하사, 고생했다.","SetSprite(0, ""adel_smile_1"");"
15-27,미하일,"영광입니다! 그런 의미에서,","SetSprite(0, ""daniel_basic"");"
15-28,미하일,이 뜻깊은 자리를 빛내주신 대위님께 건배사를 부탁드려도 될까요?,
15-29,아델라이데,본관 말인가?,"SetSprite(0, ""adel_shock"");"
15-30,아델라이데,그렇다면… 간단히 끝내지.,"SetSprite(0, ""adel_smile_1"");"
15-31,아델라이데,의에 주리고 목마른 자는 복이 있나니 저희가 배부를 것임이요.,"SetSprite(0, ""adel_basic"");"
15-32,아델라이데,의를 위하여 핍박을 받은 자는 복이 있나니 천국이 저희 것임이라.,
15-33,아델라이데,이상.,
15-34,미하일,뭔지는 모르겠지만 멋진 말 같군요!,"SetSprite(0, ""michael_basic"");"
15-35,전차장,마태복음 5장?,
15-36,레베카,"음, 그럼 식사할까요 이제?","SetSprite(0, ""rebecca_smile_1"");"
15-37,소냐,얼른 먹고 마십시다!!,"SetSprite(0, ""sonya_basic"");"
15-38,소냐,За знакомство(건배)!!,"SetSprite(0, ""sonya_smile_2"");"
15-39,다니엘,Prost(건배)!!,"SetSprite(0, ""daniel_smile"");"
15-40,,"<i><b> ""꿀꺽"" </b></i>","PlaySFX(""gulp"");"
15-41,,"<i><b> ""꿀꺽"" </b></i>","PlaySFX(""gulp"");"
15-42,소냐,크으!! 오랜만에 마시니 좋네!!,"SetSprite(0, ""sonya_smile_1"");"
15-43,미하일,맛있군요! 개인적으로는 보드카가 더 좋지만!,"SetSprite(0, ""michael_basic"");"
15-44,다니엘,좋은 술을 마셔서 그런지 다리가 이제 안 아파요!! 이것이 기적??!!,"SetSprite(0, ""daniel_smile"");"
15-45,이리나,그건 그냥 제대로 된 치료를 받아서 그렇슴다.,"SetSprite(1, ""irina_smile"");"
15-46,레베카,아하하하!! 다니엘 씨 웃겨요!!,"SetSprite(1, ""rebecca_smile_2"");"
15-47,다니엘,으아아아… 때리지 마세요 레베카 씨.,"PlaySFX(""hit"");"
15-48,레베카,"어라? 다 마셨네, 한잔 더 주세요!!","PlaySFX(""gulp"");"
15-49,미하일,"넵 아가씨, 본부대로~","SetSprite(0, ""michael_smile"");"
15-50,전차장,벌써 취해 보이는데… 괜찮겠지?,"SetSprite(0, """");SetSprite(1, """");"
15-51,아델라이데,문제는 없을 거다.,"SetSprite(0, ""adel_smile_1"");"
15-52,아델라이데,저 아이도 가끔은 짐을 내려놓고 쉴 필요가 있으니.,
15-53,,레베카의 취한 모습을 바라보더니만 이내 쓸쓸한 표정을 짓는다.,"SetSprite(0, ""adel_basic"");"
15-54,전차장,예전부터 궁금했던 게 있는데.,
15-55,아델라이데,뭔가?,"SetSprite(0, ""adel_shock"");"
15-56,전차장,레베카와는 무슨 관계지?,
15-57,아델라이데,설명하자면 복잡하다만.,"SetSprite(0, ""adel_basic"");"
15-58,아델라이데,나는... 레베카에게는 원수다.,
15-59,전차장,원수?,
15-60,아델라이데,"4년 전, 전차 여단장이던 나의 아버지는... 단치히를 침공하고,","SetFilter(""color"");"
15-61,아델라이데,유대인 부호이던 레베카의 가족들을 한곳에 불러 모았다.,
15-62,아델라이데,"모든 재산을 빼앗고 난 후, 범행이 들키지 않도록...",
15-63,아델라이데,그들을 몰살시켰다. 심지어 갓 태어난 아이까지도.,
15-64,전차장,…,
15-65,전차장,안타깝군.,
15-66,아델라이데,"나는 그 당시 다른 곳에서 복무 중이었기에, 그 사실을 최근에야 알게 되었다.",
15-67,아델라이데,"여기서 우연히 레베카를 만났고, 그녀에게 직접 들었지.",
15-68,아델라이데,레베카는 가문의 유일한 생존자다. 그녀는 내게 복수할 권리가 있어.,
15-69,,아델라이데는 숨을 크게 들이쉬고는 와인을 한 모금 마셨다.,"PlaySFX(""gulp"");"
15-70,아델라이데,맛있군.,"SetSprite(0, ""adel_smile_1"");"
15-71,아델라이데,난 그녀에게 내 루거를 주면서 말했다. 날 쏴도 된다고.,
15-72,아델라이데,하지만... 그녀는 다른 제안을 했어.,
15-73,아델라이데,"아직 못 끝낸 일이 있으니, 단치히로 돌아가길 원한다고.",
15-74,전차장,그래서…,
15-75,전차장,탈영한 건가? 그녀의 권리를 위해서?,
15-76,아델라이데,그렇다.,"SetSprite(0, ""adel_basic"");"
15-77,아델라이데,정의를 위해서 그게 옳다고 생각했기 때문이다.,
15-78,아델라이데,그것이… 내 신념이다.,
15-79,아델라이데,"비록 죽을 때까지 배신자에 탈주자라는 오명이 따라붙겠지만, 후회는 없다.",
15-80,전차장,역시. 그래서 처음 봤을 때 도망치는 것처럼 다급해 보였군.,
15-81,전차장,… 한잔하겠나?,"SetFilter("""")"
15-82,아델라이데,Prost(건배).,"SetSprite(0, ""adel_smile_1"");"
15-83,,"<i><b> ""꿀꺽"" </b></i>","PlaySFX(""gulp"");"
15-84,,"와인은 달콤쌉싸름한 여운을 가득 남기며, 식도를 타고 천천히 흘러내렸다.",
15-86,아델라이데,"우울한 이야기는 이쯤 끝내고, 우리도 즐겨야 하지 않겠나?",
15-87,전차장,좋지. 저기 끼어서 같이 노는 건 어때?,
15-88,미하일,전차장님!! 얼른 와서 보드카 드십쇼!! 이러다 다 마시게 생겼습니다!!,"SetSprite(0, ""michael_smile"");"
15-89,,"다른 한쪽에서는 와인은 언제 다 비웠는지, 보드카를 열고 있었다.",
15-90,레베카,아하하하… 소냐 중사님 쇼카콜라 더 드세요!!,"SetSprite(0, ""rebecca_smile_1"");SetSprite(1, ""sonya_basic"");"
15-91,소냐,이거 먹음 잠 못 잔다니깐… 흠냐.,
15-92,다니엘,딸꾹… 미하일 씨!! 보드카 더 줘!!,"SetSprite(0, ""daniel_smile"");SetSprite(1, ""michael_smile"");PlaySFX(""gulp"");"
15-93,미하일,하하하!! 남자다운 게 좋군!! 한잔 더 따라주지!!,"PlaySFX(""gulp"");"
15-94,아델라이데,많이들 마신 모양이군.,"SetSprite(1, """");SetSprite(0, ""adel_basic"");"
15-95,전차장,뭐 어때? 내일이면 끝인데.,
15-96,아델라이데,그래… 내일이면 끝이지.,"SetSprite(0, ""adel_smile_1"");"
15-97,,"오랜만에 느끼는 왁자지껄한 분위기 속에서, 밤은 점차 깊어져만 갔다.","SetSprite(0, """");"
16-1,,,"MakeTitle(""1943년 8월 6일. 오전 6시 13분."");SetBackground(""ruin_day""); SetDateTime(""1943.08.06 06:13"");StopBGMAll();PlayBGM(""bgm01"");"
16-2,,머리가 아프다.,"SetSprite(0, ""daniel_basic"");"
16-3,,어젯밤 숙취 때문인가.,
16-4,,눈을 떠보니 너나 할 것 없이 드러누워서 자고 있다.,
16-5,,… 소련 놈들도 쎈 척하더니 별것 아니군.,
16-6,,전쟁 끝나고 자랑할 거리 하나 늘어난 셈 치기로 한다.,
16-7,,"""내가 전쟁 중에 만났던 소련 놈들하고 술대결로 이겼어!!!""",
16-8,,"""그것도 루스키 놈들의 독하디독한 보드카로 마셨는데 말이야!!!""",
16-9,다니엘,흐흐흐…,"SetSprite(0, ""daniel_smile"");"
16-10,,고향에 있는 빌헬미나한테도 과장 좀 섞어서 떠들어야지.,
16-11,,그럼 좀 더 남자답게 보이겠지??,
16-12,다니엘,흐흐흐…,
16-13,이리나,…뭐가 그렇게 신나?,
16-14,다니엘,히히히히익!!!,"SetSprite(0, ""daniel_shock"");"
16-15,이리나,… 기분 나빠… Zzzz….,
16-16,,… 잠꼬대하는 당신이 더 기분 나쁘거든요???,
16-17,,깜짝 놀라긴 했지만 그래도 내가 이 중에 술이 가장 세다는 건 증명된 셈이다.,"SetSprite(0, ""daniel_smile"");"
16-18,,나 빼고는 지금 다 전멸했으니깐!!!,
16-19,다니엘,후후후…,
16-20,,"아무튼, 곧 떠나기로 했으니 전차를 정비해야 할 듯하다.","SetSprite(0, ""daniel_basic"");"
16-21,,새벽의 선선한 공기를 맡으면서 폐가 밖으로 나왔다.,"SetBackground(""mud_day"");PlaySFX(""footstep"");"
16-22,,후… 습하지만 상쾌하다.,"PlaySFX(""nature_sound_birds"");"
16-23,,전차까지 걸어가면서 심호흡을 크게…,
16-24,다니엘,우욱… 우에에에엑…,"SetSprite(0, ""daniel_cry_1"");PlaySFX(""sticky"");"
16-25,,이런… 어제 과음해서 그런가…,
16-26,다니엘,… 누가 보지는 않았겠지.,"SetSprite(0, ""daniel_basic"");"
16-27,,아무도 눈치 못 채게 흙으로 재빨리 덮어 버렸다.,
16-28,,좋아. 완전 범죄다.,
16-29,,다시 콧노래를 흥얼거리면서 전차로 향한다.,
16-30,,"<i><b> ""철컹"" </b></i>","SetBackground(""pz4_in_bottom"");PlaySFX(""hatch_open"");"
16-31,,전차 해치를 열고 착석한다.,
16-32,,"<i><b> ""달칵"" </b></i>","PlaySFX(""receiver"");"
16-33,,무전기를 켜고 송수신 상태를 점검한다.,
16-34,,오늘도 이상은 없…,
16-35,,"<i><b> ""지직"" </b></i>","StopBGMAll();PlaySFX(""radio_sound"");"
16-36,???,귀소. 통신 상태 점검 바란다…,"PlaySFX(""radio_sound"");"
16-37,다니엘,히익!!!,"SetSprite(0, ""daniel_shock"");"
16-38,???,귀소?? 들리나???,
16-39,,"<i><b> ""지직"" </b></i>","PlaySFX(""radio_sound"");"
16-40,???,주파수를... 조정하라.,"PlayBGM(""bgm03"");"
16-41,,침착하자… 일단 아군이다.,"SetSprite(0, ""daniel_basic"");"
16-42,,다이얼을 돌려 주파수를 상대에 맞춘다.,"PlaySFX(""radio_sound"");"
16-43,다니엘,통신 상태 양호. 귀소 들리나?,
16-44,???,들린다. 하일 히틀러.,
16-45,다니엘,하.. 하일 히틀러.,
16-46,???,"2일 전에 구원 요청을 한 ""지크프리트"" 맞나?",
16-47,,…!!!,
16-48,,2일 전에 구원 요청한 걸 지금 듣다니… 늦어도 너무 늦군.,"SetSprite(0, ""daniel_smile"");"
16-49,다니엘,맞다. 귀소 용건은??,
16-50,???,… 아직 살아 있다니 용하군.,"SetSprite(0, ""daniel_basic"");"
16-51,???,소련 놈들을 피해서 숨어 있나?,
16-52,???,귀소 현 위치는?,
16-53,다니엘,…,"SetSprite(0, ""daniel_cry_1"");"
16-54,,어떻게 해야 하지? 이제 대치 상태는 끝났는데!!,
16-55,다니엘,지크프리트는... 현재 적을 궤멸하고 이동 중이다.,
16-56,다니엘,증원은 불요. 반복한다. 증원은 불요.,
16-57,???,…,
16-58,???,이상하군?,
16-59,???,아직… 숲속에 처박혀 있을 텐데??,
16-60,다니엘,아…?,"SetSprite(0, ""daniel_shock"");StopBGMAll();PlayBGM(""bgm09"");"
16-61,,뭐지?,"SetSprite(0, ""daniel_cry_1"");"
16-62,,그렇다면… 우릴 지금까지 지켜봤다는 건가???,
16-63,???,"귀소 지크프리트, 아니.",
16-64,???,아델라이데 폰 아이젠베르크 대위.,
16-65,다니엘,…!!!!,"SetSprite(0, ""daniel_shock"");"
16-66,???,놀랐나?,
16-67,프란츠,"무장친위대, 그것도 이 닥터 프란츠의 눈을 속일 수 있을 거라 생각했나??",UnlockBook(7);
16-68,다니엘,프… 프란츠 소령님?,"SetSprite(0, ""daniel_cry_2"");"
16-69,프란츠,듣기 거북하군.,
16-70,프란츠,닥터 프란츠 돌격대지도자라고 하도록.,
16-71,프란츠,국방군이라지만 너무 예의를 모르는군?,
16-72,다니엘,네. 닥터 프란츠 돌격대지도자.,"SetSprite(0, ""daniel_cry_1"");"
16-73,다니엘,"다시금 말하지만, 이곳에서의 대치 상황은 종료…",
16-74,프란츠,종료 여부는 본관이 판단한다.,"SetSprite(0, ""daniel_cry_2"");"
16-75,프란츠,30분 뒤 도착 예정이니 대기하고 있도록.,
16-76,프란츠,이상. 교신 끝.,"PlaySFX(""radio_sound"");"
16-77,다니엘,… 수신 완료.,"PlaySFX(""receiver"");"
16-78,,…,
16-79,,큰일이다!!!!,"SetSprite(0, ""daniel_cry_1"");"
16-80,,어떻게 하지??!!!,
16-81,,일단 전차장님께 보고가 우선이다.,
16-82,다니엘,젠장… 어쩌다 이런 일이!!!,"SetSprite(0, ""daniel_cry_2"");"
16-83,,"<i><b> ""철컹"" </b></i>","SetBackground(""mud_day"");PlaySFX(""hatch_open"");"
16-84,,해치를 열고 뛰쳐나간다.,
16-85,,한시가 급하다!!!,
17-1,,,"StopBGMAll();SetSprite(0, """");MakeTitle(""잠시 후."");SetBackground(""ruin_day""); SetDateTime(""1943.08.06 06:20"");Wait(1.4);PlayBGM(""bgm18"");"
17-2,다니엘,… 이상입니다.,"SetSprite(0, ""daniel_basic"");"
17-3,다니엘,이제 20분 뒤면 무장친위대가.,"SetSprite(0, ""daniel_shock"");"
17-4,다니엘,그것도 '감별사' 닥터 프란츠가 온다고요!!,
17-5,아델라이데,골치 아픈 일이 되었군.,"SetSprite(0, ""adel_basic"");"
17-6,전차장,닥터 프란츠?,
17-7,아델라이데,정신 나간 사람이다.,
17-8,아델라이데,"우생학의 권위자로, 누구를 보기만 해도 '운터멘쉬(Untermensch, 열등 인류)'인지 감별할 수 있다고 하더군.","SetSprite(0, ""adel_angry_1"");"
17-9,이리나,… 그게 가능한 겁니까?,"SetSprite(0, "" irina_basic"");"
17-10,아델라이데,본인은 그렇다고 주장한다만.,"SetSprite(0, ""adel_basic"");"
17-11,아델라이데,그 혐의를 정적 제거할 때도 자주 이용하더군.,
17-12,아델라이데,한마디로 나치의 충실한 개이자 인간말종이다.,
17-13,전차장,그 사람이 지금 오고 있다는 건가?,
17-14,다니엘,네 맞습니다… 어떻게 하죠??,"SetSprite(0, ""daniel_cry_1"");"
17-15,다니엘,우리 위치랑 상황도 이미 알고 있는 듯한 말투였어요!,
17-16,레베카,…,"SetSprite(0, ""rebecca_angry"");"
17-17,레베카,제가 먼저 투항한다면…,
17-18,레베카,다른 분들의 목숨은…,
17-19,아델라이데,"아니, 그럴 필요는 없다.","SetSprite(1, "" adel_basic"");"
17-20,아델라이데,레베카는 이전처럼 전차 안에 숨어 있도록.,
17-21,아델라이데,아무리 아인자츠그루펜이라 해도 국방군 소속인 우리를 어쩌지는 못할 거다.,
17-22,아델라이데,… 기껏해야 탈영이라는 죄목으로 군사 재판에 회부되고 끝나겠지.,
17-23,레베카,…,
17-24,소냐,정말 괜찮은 거 맞아요?,"SetSprite(1, """");SetSprite(0, ""sonya_angry"");"
17-25,아델라이데,…,"SetSprite(0, ""adel_basic"");"
17-26,,평소답지 않게 그녀의 눈빛이 흔들리고 있었다.,
17-27,,체념한 듯한 모습.,
17-28,,"어제까지만 하더라도 의지로 가득 차 있던 눈빛이었지만, 오늘은 명멸하듯 점차 꺼져가고 있었다.",
